,,,"Local.Kepware.KEPServerEX_HDA.V6.OPC.RN41.D5101",,,"Local.Kepware.KEPServerEX_HDA.V6.OPC.RN41.D5139",,,"Local.Kepware.KEPServerEX_HDA.V6.OPC.RN41.D5140",,
"Timestamp","2018/8/30  上午 09:41:50",262336,83.00,"Interval Value",262336,0.00,"Interval Value",262336,753.00,"Interval Value"
"Timestamp","2018/8/30  上午 09:42:20",262336,83.00,"Interval Value",262336,0.00,"Interval Value",262336,753.00,"Interval Value"
"Timestamp","2018/8/30  上午 09:42:50",262336,83.00,"Interval Value",262336,0.00,"Interval Value",262336,753.00,"Interval Value"
"Timestamp","2018/8/30  上午 09:43:20",262336,83.00,"Interval Value",262336,0.00,"Interval Value",262336,753.00,"Interval Value"
"Timestamp","2018/8/30  上午 09:43:50",262336,83.00,"Interval Value",262336,0.00,"Interval Value",262336,753.00,"Interval Value"
"Timestamp","2018/8/30  上午 09:44:20",262336,83.00,"Interval Value",262336,0.00,"Interval Value",262336,753.00,"Interval Value"
"Timestamp","2018/8/30  上午 09:44:50",262336,83.00,"Interval Value",262336,0.00,"Interval Value",262336,753.00,"Interval Value"
"Timestamp","2018/8/30  上午 09:45:20",262336,83.00,"Interval Value",262336,0.00,"Interval Value",262336,752.52,"Interval Value"
"Timestamp","2018/8/30  上午 09:45:50",262336,83.00,"Interval Value",262336,0.00,"Interval Value",262336,751.52,"Interval Value"
"Timestamp","2018/8/30  上午 09:46:20",262336,83.00,"Interval Value",262336,0.00,"Interval Value",262336,752.95,"Interval Value"
"Timestamp","2018/8/30  上午 09:46:50",262336,83.00,"Interval Value",262336,0.00,"Interval Value",262336,752.02,"Interval Value"
"Timestamp","2018/8/30  上午 09:47:20",262336,83.00,"Interval Value",262336,0.00,"Interval Value",262336,752.48,"Interval Value"
"Timestamp","2018/8/30  上午 09:47:50",262336,83.00,"Interval Value",262336,0.00,"Interval Value",262336,753.00,"Interval Value"
"Timestamp","2018/8/30  上午 09:48:20",262336,83.00,"Interval Value",262336,0.00,"Interval Value",262336,753.00,"Interval Value"
"Timestamp","2018/8/30  上午 09:48:50",262336,83.00,"Interval Value",262336,0.00,"Interval Value",262336,752.03,"Interval Value"
"Timestamp","2018/8/30  上午 09:49:20",262336,83.00,"Interval Value",262336,0.00,"Interval Value",262336,752.00,"Interval Value"
"Timestamp","2018/8/30  上午 09:49:50",262336,83.00,"Interval Value",262336,0.00,"Interval Value",262336,752.00,"Interval Value"
"Timestamp","2018/8/30  上午 09:50:20",262336,83.00,"Interval Value",262336,0.00,"Interval Value",262336,752.00,"Interval Value"
"Timestamp","2018/8/30  上午 09:50:50",262336,83.00,"Interval Value",262336,0.00,"Interval Value",262336,751.03,"Interval Value"
"Timestamp","2018/8/30  上午 09:51:20",262336,83.00,"Interval Value",262336,0.00,"Interval Value",262336,751.97,"Interval Value"
"Timestamp","2018/8/30  上午 09:51:50",262336,82.53,"Interval Value",262336,0.00,"Interval Value",262336,752.00,"Interval Value"
"Timestamp","2018/8/30  上午 09:52:20",262336,82.00,"Interval Value",262336,0.00,"Interval Value",262336,752.97,"Interval Value"
"Timestamp","2018/8/30  上午 09:52:50",262336,82.00,"Interval Value",262336,0.00,"Interval Value",262336,753.00,"Interval Value"
"Timestamp","2018/8/30  上午 09:53:20",262336,81.53,"Interval Value",262336,0.00,"Interval Value",262336,724.73,"Interval Value"
"Timestamp","2018/8/30  上午 09:53:50",262336,81.00,"Interval Value",262336,0.00,"Interval Value",262336,599.77,"Interval Value"
"Timestamp","2018/8/30  上午 09:54:20",262336,81.00,"Interval Value",262336,0.00,"Interval Value",262336,423.02,"Interval Value"
"Timestamp","2018/8/30  上午 09:54:50",262336,81.00,"Interval Value",262336,0.00,"Interval Value",262336,289.82,"Interval Value"
"Timestamp","2018/8/30  上午 09:55:20",262336,81.00,"Interval Value",262336,0.00,"Interval Value",262336,198.59,"Interval Value"
"Timestamp","2018/8/30  上午 09:55:50",262336,81.00,"Interval Value",262336,0.00,"Interval Value",262336,140.41,"Interval Value"
"Timestamp","2018/8/30  上午 09:56:20",262336,81.00,"Interval Value",262336,0.00,"Interval Value",262336,100.05,"Interval Value"
"Timestamp","2018/8/30  上午 09:56:50",262336,80.03,"Interval Value",262336,0.00,"Interval Value",262336,74.50,"Interval Value"
"Timestamp","2018/8/30  上午 09:57:20",262336,80.00,"Interval Value",262336,0.00,"Interval Value",262336,61.78,"Interval Value"
"Timestamp","2018/8/30  上午 09:57:50",262336,80.00,"Interval Value",262336,0.00,"Interval Value",262336,53.72,"Interval Value"
